taxi_id,trajectory_id,timestamp,source_point,target_point,date_depart
20000423,1390351585620000423,2014-01-22 00:46:25,POINT(-8.615529 41.140899),POINT(-8.606052 41.126706),2014-01-22 00:46:25
20000263,1390362288620000263,2014-01-22 03:44:48,POINT(-8.614197 41.14647),POINT(-8.649909 41.154372),2014-01-22 03:44:48
20000328,1390359910620000328,2014-01-22 03:05:10,POINT(-8.648064 41.166036),POINT(-8.655084 41.187132),2014-01-22 03:05:10
20000476,1390355978620000476,2014-01-22 01:59:38,POINT(-8.601624 41.147289),POINT(-8.604432 41.161923),2014-01-22 01:59:38
20000395,1390350793620000395,2014-01-22 00:33:13,POINT(-8.614143 41.141268),POINT(-8.563554 41.144112),2014-01-22 00:33:13
20000561,1390347713620000561,2014-01-21 23:41:53,POINT(-8.616429 41.147145),POINT(-8.624637 41.164389),2014-01-21 23:41:53
20000140,1390350847620000140,2014-01-22 00:34:07,POINT(-8.620065 41.146875),POINT(-8.612451 41.172723),2014-01-22 00:34:07
20000569,1390363039620000569,2014-01-22 03:57:19,POINT(-8.607807 41.162382),POINT(-8.640792 41.162337),2014-01-22 03:57:19
20000648,1390361472620000648,2014-01-22 03:31:12,POINT(-8.617995 41.174451),POINT(-8.60949 41.177277),2014-01-22 03:31:12
20000179,1390362918620000179,2014-01-22 03:55:18,POINT(-8.610471 41.153346),POINT(-8.601786 41.163678),2014-01-22 03:55:18
20000231,1390349957620000231,2014-01-22 00:19:17,POINT(-8.628435 41.148702),POINT(-8.573616 41.157603),2014-01-22 00:19:17
20000617,1390358737620000617,2014-01-22 02:45:37,POINT(-8.64657 41.130567),POINT(-8.603829 41.146569),2014-01-22 02:45:37
20000305,1390353318620000305,2014-01-22 01:15:18,POINT(-8.584236 41.163093),POINT(-8.601129 41.185035),2014-01-22 01:15:18
20000022,1390359433620000022,2014-01-22 02:57:13,POINT(-8.622828 41.160384),POINT(-8.619516 41.157099),2014-01-22 02:57:13
20000446,1390351030620000446,2014-01-22 00:37:10,POINT(-8.60805 41.144886),POINT(-8.60229 41.143788),2014-01-22 00:37:10
20000640,1390348401620000640,2014-01-21 23:53:21,POINT(-8.599059 41.157954),POINT(-8.612802 41.180607),2014-01-21 23:53:21
20000233,1390348112620000233,2014-01-21 23:48:32,POINT(-8.61021 41.140908),POINT(-8.590518 41.090121),2014-01-21 23:48:32
20000577,1390354541620000577,2014-01-22 01:35:41,POINT(-8.589222 41.169636),POINT(-8.614179 41.147883),2014-01-22 01:35:41
20000167,1390353409620000167,2014-01-22 01:16:49,POINT(-8.675847 41.149836),POINT(-8.677026 41.155767),2014-01-22 01:16:49
20000904,1390350998620000904,2014-01-22 00:36:38,POINT(-8.620056 41.146785),POINT(-8.564931 41.139936),2014-01-22 00:36:38
20000680,1390351018620000680,2014-01-22 00:36:58,POINT(-8.610903 41.145543),POINT(-8.625798 41.150079),2014-01-22 00:36:58
20000517,1390359283620000517,2014-01-22 02:54:43,POINT(-8.620371 41.147136),POINT(-8.641764 41.156199),2014-01-22 02:54:43
20000263,1390363475620000263,2014-01-22 04:04:35,POINT(-8.614728 41.146587),POINT(-8.606547 41.151933),2014-01-22 04:04:35
20000042,1390345199620000042,2014-01-21 22:59:59,POINT(-8.649567 41.167314),POINT(-8.675028 41.16366),2014-01-21 22:59:59
20000477,1390307183620000477,2014-01-21 12:26:23,POINT(-8.611056 41.145561),POINT(-8.569467 41.134329),2014-01-21 12:26:23
20000066,1390350701620000066,2014-01-22 00:31:41,POINT(-8.599932 41.182659),POINT(-8.603847 41.188725),2014-01-22 00:31:41
20000569,1390363672620000569,2014-01-22 04:07:52,POINT(-8.601651 41.158143),POINT(-8.584974 41.183658),2014-01-22 04:07:52
20000403,1390360471620000403,2014-01-22 03:14:31,POINT(-8.619849 41.147955),POINT(-8.619597 41.164974),2014-01-22 03:14:31
20000670,1390362921620000670,2014-01-22 03:55:21,POINT(-8.614341 41.147208),POINT(-8.594919 41.171166),2014-01-22 03:55:21
20000057,1390361562620000057,2014-01-22 03:32:42,POINT(-8.648217 41.156613),POINT(-8.668323 41.155587),2014-01-22 03:32:42
20000446,1390364171620000446,2014-01-22 04:16:11,POINT(-8.612523 41.145993),POINT(-8.604792 41.15349),2014-01-22 04:16:11
20000012,1390350406620000012,2014-01-22 00:26:46,POINT(-8.649333 41.154255),POINT(-8.623602 41.166693),2014-01-22 00:26:46
20000256,1390356057620000256,2014-01-22 02:00:57,POINT(-8.598735 41.158044),POINT(-8.611488 41.148009),2014-01-22 02:00:57
20000435,1390355669620000435,2014-01-22 01:54:29,POINT(-8.606394 41.14449),POINT(-8.605971 41.144517),2014-01-22 01:54:29
20000154,1390359434620000154,2014-01-22 02:57:14,POINT(-8.620083 41.146794),POINT(-8.610795 41.148702),2014-01-22 02:57:14
20000014,1390358087620000014,2014-01-22 02:34:47,POINT(-8.582544 41.180697),POINT(-8.582139 41.196195),2014-01-22 02:34:47
20000678,1390358093620000678,2014-01-22 02:34:53,POINT(-8.611695 41.15034),POINT(-8.660619 41.188653),2014-01-22 02:34:53
20000341,1390349133620000341,2014-01-22 00:05:33,POINT(-8.606493 41.144607),POINT(-8.620335 41.147127),2014-01-22 00:05:33
20000514,1390356243620000514,2014-01-22 02:04:03,POINT(-8.594172 41.190075),POINT(-8.595954 41.171139),2014-01-22 02:04:03
20000276,1390358119620000276,2014-01-22 02:35:19,POINT(-8.647623 41.163471),POINT(-8.611965 41.154534),2014-01-22 02:35:19
20000657,1390327433620000657,2014-01-21 18:03:53,POINT(-8.649891 41.180724),POINT(-8.601255 41.17626),2014-01-21 18:03:53
20000307,1390365847620000307,2014-01-22 04:44:07,POINT(-8.610876 41.145732),POINT(-8.595684 41.141871),2014-01-22 04:44:07
20000904,1390364407620000904,2014-01-22 04:20:07,POINT(-8.61426 41.147334),POINT(-8.663004 41.150547),2014-01-22 04:20:07
20000341,1390365955620000341,2014-01-22 04:45:55,POINT(-8.604828 41.161122),POINT(-8.595387 41.155065),2014-01-22 04:45:55
20000436,1390360162620000436,2014-01-22 03:09:22,POINT(-8.639199 41.165397),POINT(-8.649243 41.178492),2014-01-22 03:09:22
20000435,1390365671620000435,2014-01-22 04:41:11,POINT(-8.606412 41.14458),POINT(-8.654562 41.177583),2014-01-22 04:41:11
20000359,1390356053620000359,2014-01-22 02:00:53,POINT(-8.650134 41.15106),POINT(-8.61453 41.146578),2014-01-22 02:00:53
20000534,1390301025620000534,2014-01-21 10:43:45,POINT(-8.608284 41.148063),POINT(-8.670249 41.237523),2014-01-21 10:43:45
20000015,1390350128620000015,2014-01-22 00:22:08,POINT(-8.611506 41.162067),POINT(-8.650098 41.151177),2014-01-22 00:22:08
20000263,1390364527620000263,2014-01-22 04:22:07,POINT(-8.615898 41.14044),POINT(-8.583759 41.179815),2014-01-22 04:22:07
20000233,1390364327620000233,2014-01-22 04:18:47,POINT(-8.615565 41.140854),POINT(-8.582634 41.164236),2014-01-22 04:18:47
20000309,1390354008620000309,2014-01-22 01:26:48,POINT(-8.609238 41.151042),POINT(-8.608077 41.169906),2014-01-22 01:26:48
20000020,1390351893620000020,2014-01-22 00:51:33,POINT(-8.604612 41.154057),POINT(-8.622675 41.150133),2014-01-22 00:51:33
20000626,1390353754620000626,2014-01-22 01:22:34,POINT(-8.584326 41.163129),POINT(-8.604972 41.149539),2014-01-22 01:22:34
20000476,1390363525620000476,2014-01-22 04:05:25,POINT(-8.611803 41.162814),POINT(-8.606529 41.162931),2014-01-22 04:05:25
20000351,1390353414620000351,2014-01-22 01:16:54,POINT(-8.611767 41.150547),POINT(-8.612163 41.150745),2014-01-22 01:16:54
20000640,1390364237620000640,2014-01-22 04:17:17,POINT(-8.604837 41.160996),POINT(-8.640675 41.159385),2014-01-22 04:17:17
20000633,1390351283620000633,2014-01-22 00:41:23,POINT(-8.58582 41.148936),POINT(-8.625141 41.193009),2014-01-22 00:41:23
20000483,1390358106620000483,2014-01-22 02:35:06,POINT(-8.674092 41.153886),POINT(-8.601696 41.157693),2014-01-22 02:35:06
20000680,1390364429620000680,2014-01-22 04:20:29,POINT(-8.61435 41.147253),POINT(-8.582607 41.179482),2014-01-22 04:20:29
20000235,1390358198620000235,2014-01-22 02:36:38,POINT(-8.610984 41.149431),POINT(-8.576856 41.174568),2014-01-22 02:36:38
20000307,1390366364620000307,2014-01-22 04:52:44,POINT(-8.596035 41.141817),POINT(-8.610408 41.143689),2014-01-22 04:52:44
20000332,1390359930620000332,2014-01-22 03:05:30,POINT(-8.610948 41.150448),POINT(-8.566875 41.167035),2014-01-22 03:05:30
20000670,1390364993620000670,2014-01-22 04:29:53,POINT(-8.614296 41.147343),POINT(-8.626122 41.171688),2014-01-22 04:29:53
20000273,1390349493620000273,2014-01-22 00:11:33,POINT(-8.534835 41.109399),POINT(-8.603883 41.105799),2014-01-22 00:11:33
20000345,1390363118620000345,2014-01-22 03:58:38,POINT(-8.622009 41.146524),POINT(-8.670474 41.23845),2014-01-22 03:58:38
20000406,1390358375620000406,2014-01-22 02:39:35,POINT(-8.600058 41.182713),POINT(-8.599023 41.177943),2014-01-22 02:39:35
20000031,1390350732620000031,2014-01-22 00:32:12,POINT(-8.615493 41.140773),POINT(-8.615799 41.148333),2014-01-22 00:32:12
20000488,1390359043620000488,2014-01-22 02:50:43,POINT(-8.654742 41.159106),POINT(-8.689626 41.179833),2014-01-22 02:50:43
20000904,1390366364620000904,2014-01-22 04:52:44,POINT(-8.614296 41.147316),POINT(-8.655516 41.164659),2014-01-22 04:52:44
20000384,1390332592620000384,2014-01-21 19:29:52,POINT(-8.561808 41.158386),POINT(-8.582238 41.180751),2014-01-21 19:29:52
20000903,1390346815620000903,2014-01-21 23:26:55,POINT(-8.636004 41.159043),POINT(-8.626275 41.150916),2014-01-21 23:26:55
20000338,1390354327620000338,2014-01-22 01:32:07,POINT(-8.6211 41.162112),POINT(-8.617797 41.152059),2014-01-22 01:32:07
20000431,1390354001620000431,2014-01-22 01:26:41,POINT(-8.630793 41.155101),POINT(-8.662698 41.16339),2014-01-22 01:26:41
20000680,1390367179620000680,2014-01-22 05:06:19,POINT(-8.614296 41.147325),POINT(-8.60931 41.160393),2014-01-22 05:06:19
20000503,1390348071620000503,2014-01-21 23:47:51,POINT(-8.626356 41.156703),POINT(-8.60868 41.241096),2014-01-21 23:47:51
20000307,1390367275620000307,2014-01-22 05:07:55,POINT(-8.632368 41.170806),POINT(-8.618886 41.152356),2014-01-22 05:07:55
20000086,1390332545620000086,2014-01-21 19:29:05,POINT(-8.626113 41.171373),POINT(-8.637381 41.164632),2014-01-21 19:29:05
20000625,1390362071620000625,2014-01-22 03:41:11,POINT(-8.630892 41.160051),POINT(-8.631 41.159691),2014-01-22 03:41:11
20000337,1390357251620000337,2014-01-22 02:20:51,POINT(-8.611065 41.145588),POINT(-8.603343 41.142717),2014-01-22 02:20:51
20000616,1390355869620000616,2014-01-22 01:57:49,POINT(-8.679834 41.156577),POINT(-8.640756 41.161455),2014-01-22 01:57:49
20000263,1390366782620000263,2014-01-22 04:59:42,POINT(-8.614278 41.147361),POINT(-8.590779 41.17635),2014-01-22 04:59:42
20000403,1390364975620000403,2014-01-22 04:29:35,POINT(-8.616933 41.147271),POINT(-8.67015 41.236965),2014-01-22 04:29:35
20000476,1390366959620000476,2014-01-22 05:02:39,POINT(-8.604657 41.160456),POINT(-8.589816 41.189778),2014-01-22 05:02:39
20000254,1390345864620000254,2014-01-21 23:11:04,POINT(-8.61039 41.149143),POINT(-8.573148 41.166972),2014-01-21 23:11:04
20000589,1390355513620000589,2014-01-22 01:51:53,POINT(-8.630793 41.154255),POINT(-8.615745 41.145327),2014-01-22 01:51:53
20000577,1390364363620000577,2014-01-22 04:19:23,POINT(-8.67375 41.149566),POINT(-8.669979 41.236884),2014-01-22 04:19:23
20000432,1390325142620000432,2014-01-21 17:25:42,POINT(-8.646012 41.164443),POINT(-8.633871 41.17356),2014-01-21 17:25:42
20000432,1390368735620000432,2014-01-22 05:32:15,POINT(-8.658414 41.168979),POINT(-8.658423 41.168979),2014-01-22 05:32:15
20000424,1390360516620000424,2014-01-22 03:15:16,POINT(-8.671878 41.153697),POINT(-8.641143 41.164398),2014-01-22 03:15:16
20000653,1390357363620000653,2014-01-22 02:22:43,POINT(-8.63091 41.160024),POINT(-8.609445 41.23818),2014-01-22 02:22:43
20000534,1390366715620000534,2014-01-22 04:58:35,POINT(-8.602875 41.199057),POINT(-8.670069 41.236848),2014-01-22 04:58:35
20000341,1390366480620000341,2014-01-22 04:54:40,POINT(-8.605026 41.160699),POINT(-8.579745 41.167998),2014-01-22 04:54:40
20000423,1390363367620000423,2014-01-22 04:02:47,POINT(-8.612577 41.146164),POINT(-8.602479 41.151366),2014-01-22 04:02:47
20000561,1390363573620000561,2014-01-22 04:06:13,POINT(-8.617608 41.146263),POINT(-8.672913 41.188383),2014-01-22 04:06:13
20000649,1390349865620000649,2014-01-22 00:17:45,POINT(-8.582004 41.180472),POINT(-8.6625 41.17725),2014-01-22 00:17:45
20000042,1390364544620000042,2014-01-22 04:22:24,POINT(-8.607969 41.162301),POINT(-8.611992 41.1543),2014-01-22 04:22:24
20000041,1390335530620000041,2014-01-21 20:18:50,POINT(-8.663733 41.177187),POINT(-8.585883 41.148594),2014-01-21 20:18:50
20000450,1390352281620000450,2014-01-22 00:58:01,POINT(-8.604126 41.180382),POINT(-8.611362 41.162976),2014-01-22 00:58:01
20000904,1390367787620000904,2014-01-22 05:16:27,POINT(-8.614242 41.147298),POINT(-8.604756 41.15304),2014-01-22 05:16:27
20000514,1390366020620000514,2014-01-22 04:47:00,POINT(-8.604162 41.161068),POINT(-8.628957 41.179689),2014-01-22 04:47:00
20000515,1390324097620000515,2014-01-21 17:08:17,POINT(-8.608878 41.147676),POINT(-8.649666 41.154282),2014-01-21 17:08:17
20000525,1390300709620000525,2014-01-21 10:38:29,POINT(-8.660889 41.147361),POINT(-8.640594 41.160582),2014-01-21 10:38:29
20000389,1390326491620000389,2014-01-21 17:48:11,POINT(-8.64954 41.154291),POINT(-8.698437 41.200317),2014-01-21 17:48:11
20000480,1390336134620000480,2014-01-21 20:28:54,POINT(-8.687655 41.17185),POINT(-8.652078 41.151582),2014-01-21 20:28:54
20000247,1390321162620000247,2014-01-21 16:19:22,POINT(-8.591229 41.162715),POINT(-8.668899 41.177061),2014-01-21 16:19:22
20000101,1390360917620000101,2014-01-22 03:21:57,POINT(-8.654697 41.173443),POINT(-8.613351 41.231304),2014-01-22 03:21:57
20000424,1390368782620000424,2014-01-22 05:33:02,POINT(-8.677575 41.153463),POINT(-8.670123 41.236866),2014-01-22 05:33:02
20000036,1390329003620000036,2014-01-21 18:30:03,POINT(-8.620173 41.129541),POINT(-8.671752 41.158287),2014-01-21 18:30:03
20000057,1390365154620000057,2014-01-22 04:32:34,POINT(-8.654742 41.173542),POINT(-8.670303 41.237631),2014-01-22 04:32:34
20000577,1390368665620000577,2014-01-22 05:31:05,POINT(-8.645454 41.166072),POINT(-8.584254 41.148648),2014-01-22 05:31:05
20000904,1390370574620000904,2014-01-22 06:02:54,POINT(-8.602155 41.147001),POINT(-8.58564 41.148828),2014-01-22 06:02:54
20000595,1390363090620000595,2014-01-22 03:58:10,POINT(-8.607285 41.14566),POINT(-8.553312 41.206482),2014-01-22 03:58:10
20000305,1390364007620000305,2014-01-22 04:13:27,POINT(-8.610012 41.143095),POINT(-8.591229 41.156235),2014-01-22 04:13:27
20000670,1390367385620000670,2014-01-22 05:09:45,POINT(-8.614359 41.14719),POINT(-8.67123 41.157531),2014-01-22 05:09:45
20000669,1390325379620000669,2014-01-21 17:29:39,POINT(-8.606466 41.14458),POINT(-8.630181 41.167944),2014-01-21 17:29:39
20000140,1390363621620000140,2014-01-22 04:07:01,POINT(-8.617617 41.146281),POINT(-8.608608 41.169456),2014-01-22 04:07:01
20000372,1390334171620000372,2014-01-21 19:56:11,POINT(-8.61075 41.179428),POINT(-8.606502 41.16573),2014-01-21 19:56:11
20000179,1390363753620000179,2014-01-22 04:09:13,POINT(-8.610012 41.157234),POINT(-8.619921 41.170365),2014-01-22 04:09:13
20000010,1390360722620000010,2014-01-22 03:18:42,POINT(-8.621784 41.175009),POINT(-8.601777 41.181759),2014-01-22 03:18:42
20000424,1390371173620000424,2014-01-22 06:12:53,POINT(-8.648838 41.178582),POINT(-8.62947 41.181138),2014-01-22 06:12:53
20000187,1390329838620000187,2014-01-21 18:43:58,POINT(-8.604189 41.161266),POINT(-8.583588 41.181147),2014-01-21 18:43:58
20000329,1390325404620000329,2014-01-21 17:30:04,POINT(-8.627697 41.175405),POINT(-8.634177 41.158755),2014-01-21 17:30:04
20000239,1390328652620000239,2014-01-21 18:24:12,POINT(-8.674164 41.15385),POINT(-8.677773 41.171508),2014-01-21 18:24:12
20000073,1390298686620000073,2014-01-21 10:04:46,POINT(-8.613315 41.166873),POINT(-8.62065 41.156568),2014-01-21 10:04:46
20000314,1390326078620000314,2014-01-21 17:41:18,POINT(-8.606394 41.144508),POINT(-8.690868 41.180526),2014-01-21 17:41:18
20000633,1390367152620000633,2014-01-22 05:05:52,POINT(-8.600175 41.182704),POINT(-8.621865 41.174973),2014-01-22 05:05:52
20000197,1390352303620000197,2014-01-22 00:58:23,POINT(-8.600211 41.182722),POINT(-8.583381 41.191425),2014-01-22 00:58:23
20000184,1390329238620000184,2014-01-21 18:33:58,POINT(-8.628804 41.169834),POINT(-8.631936 41.178087),2014-01-21 18:33:58
20000386,1390325505620000386,2014-01-21 17:31:45,POINT(-8.588808 41.147163),POINT(-8.557569 41.168196),2014-01-21 17:31:45
20000280,1390356022620000280,2014-01-22 02:00:22,POINT(-8.638254 41.15943),POINT(-8.623953 41.176332),2014-01-22 02:00:22
20000540,1390358276620000540,2014-01-22 02:37:56,POINT(-8.599176 41.149107),POINT(-8.600553 41.15997),2014-01-22 02:37:56
20000698,1390352280620000698,2014-01-22 00:58:00,POINT(-8.625537 41.14881),POINT(-8.64693 41.165325),2014-01-22 00:58:00
20000409,1390338748620000409,2014-01-21 21:12:28,POINT(-8.635806 41.165568),POINT(-8.660997 41.170725),2014-01-21 21:12:28
20000497,1390350479620000497,2014-01-22 00:27:59,POINT(-8.653968 41.153562),POINT(-8.661969 41.158521),2014-01-22 00:27:59
20000066,1390364795620000066,2014-01-22 04:26:35,POINT(-8.600193 41.182686),POINT(-8.600004 41.154696),2014-01-22 04:26:35
20000179,1390372000620000179,2014-01-22 06:26:40,POINT(-8.64432 41.158008),POINT(-8.620164 41.12955),2014-01-22 06:26:40
20000430,1390346017620000430,2014-01-21 23:13:37,POINT(-8.57187 41.166009),POINT(-8.614017 41.203278),2014-01-21 23:13:37
20000077,1390335447620000077,2014-01-21 20:17:27,POINT(-8.575758 41.160285),POINT(-8.561313 41.166423),2014-01-21 20:17:27
20000540,1390373036620000540,2014-01-22 06:43:56,POINT(-8.599266 41.149161),POINT(-8.621892 41.147559),2014-01-22 06:43:56
20000304,1390363339620000304,2014-01-22 04:02:19,POINT(-8.607744 41.141349),POINT(-8.646705 41.15925),2014-01-22 04:02:19
20000477,1390364561620000477,2014-01-22 04:22:41,POINT(-8.613927 41.14827),POINT(-8.670285 41.237559),2014-01-22 04:22:41
20000329,1390372551620000329,2014-01-22 06:35:51,POINT(-8.627751 41.175315),POINT(-8.611587 41.160627),2014-01-22 06:35:51
20000269,1390359507620000269,2014-01-22 02:58:27,POINT(-8.60526 41.158917),POINT(-8.622864 41.161293),2014-01-22 02:58:27
20000372,1390371985620000372,2014-01-22 06:26:25,POINT(-8.644212 41.158296),POINT(-8.620164 41.129577),2014-01-22 06:26:25
20000325,1390358661620000325,2014-01-22 02:44:21,POINT(-8.623602 41.152194),POINT(-8.617932 41.122719),2014-01-22 02:44:21
20000280,1390372942620000280,2014-01-22 06:42:22,POINT(-8.649261 41.168691),POINT(-8.627652 41.16483),2014-01-22 06:42:22
20000167,1390364396620000167,2014-01-22 04:19:56,POINT(-8.673993 41.153769),POINT(-8.649828 41.151276),2014-01-22 04:19:56
20000331,1390328142620000331,2014-01-21 18:15:42,POINT(-8.628237 41.157441),POINT(-8.635176 41.171607),2014-01-21 18:15:42
20000041,1390370262620000041,2014-01-22 05:57:42,POINT(-8.603334 41.162517),POINT(-8.672814 41.164641),2014-01-22 05:57:42
20000507,1390325901620000507,2014-01-21 17:38:21,POINT(-8.612235 41.172822),POINT(-8.625942 41.166828),2014-01-21 17:38:21
20000329,1390373783620000329,2014-01-22 06:56:23,POINT(-8.62776 41.175549),POINT(-8.628408 41.176863),2014-01-22 06:56:23
20000542,1390329949620000542,2014-01-21 18:45:49,POINT(-8.585613 41.148549),POINT(-8.598492 41.16366),2014-01-21 18:45:49
20000276,1390366277620000276,2014-01-22 04:51:17,POINT(-8.628327 41.176719),POINT(-8.670312 41.237613),2014-01-22 04:51:17
20000617,1390363975620000617,2014-01-22 04:12:55,POINT(-8.606016 41.144364),POINT(-8.497854 41.189373),2014-01-22 04:12:55
20000529,1390361834620000529,2014-01-22 03:37:14,POINT(-8.658639 41.150259),POINT(-8.663328 41.158692),2014-01-22 03:37:14
20000589,1390368641620000589,2014-01-22 05:30:41,POINT(-8.639613 41.144346),POINT(-8.64999 41.154435),2014-01-22 05:30:41
20000304,1390373665620000304,2014-01-22 06:54:25,POINT(-8.615502 41.140656),POINT(-8.606061 41.121603),2014-01-22 06:54:25
20000331,1390374196620000331,2014-01-22 07:03:16,POINT(-8.599239 41.149125),POINT(-8.586387 41.148819),2014-01-22 07:03:16
20000624,1390357781620000624,2014-01-22 02:29:41,POINT(-8.607501 41.145327),POINT(-8.562501 41.14116),2014-01-22 02:29:41
20000398,1390326175620000398,2014-01-21 17:42:55,POINT(-8.651799 41.14818),POINT(-8.588871 41.165712),2014-01-21 17:42:55
20000271,1390326846620000271,2014-01-21 17:54:06,POINT(-8.628219 41.157225),POINT(-8.637903 41.148693),2014-01-21 17:54:06
20000359,1390366682620000359,2014-01-22 04:58:02,POINT(-8.614503 41.14215),POINT(-8.670078 41.237316),2014-01-22 04:58:02
20000229,1390320271620000229,2014-01-21 16:04:31,POINT(-8.630145 41.157468),POINT(-8.646606 41.133393),2014-01-21 16:04:31
20000903,1390367901620000903,2014-01-22 05:18:21,POINT(-8.640918 41.161131),POINT(-8.649144 41.154534),2014-01-22 05:18:21
20000364,1390325020620000364,2014-01-21 17:23:40,POINT(-8.610912 41.145714),POINT(-8.58627 41.148855),2014-01-21 17:23:40
20000233,1390366808620000233,2014-01-22 05:00:08,POINT(-8.658792 41.149683),POINT(-8.670195 41.23764),2014-01-22 05:00:08
20000201,1390370043620000201,2014-01-22 05:54:03,POINT(-8.627175 41.152014),POINT(-8.610732 41.145534),2014-01-22 05:54:03
20000901,1390344751620000901,2014-01-21 22:52:31,POINT(-8.681283 41.157891),POINT(-8.632782 41.19606),2014-01-21 22:52:31
20000486,1390351585620000486,2014-01-22 00:46:25,POINT(-8.581644 41.163219),POINT(-8.336439 41.204619),2014-01-22 00:46:25
20000273,1390367541620000273,2014-01-22 05:12:21,POINT(-8.592408 41.146569),POINT(-8.625231 41.175972),2014-01-22 05:12:21
20000104,1390326171620000104,2014-01-21 17:42:51,POINT(-8.591535 41.152959),POINT(-8.661726 41.172192),2014-01-21 17:42:51
20000397,1390326600620000397,2014-01-21 17:50:00,POINT(-8.60949 41.151249),POINT(-8.615538 41.144562),2014-01-21 17:50:00
20000304,1390374543620000304,2014-01-22 07:09:03,POINT(-8.614467 41.141178),POINT(-8.610642 41.145705),2014-01-22 07:09:03
20000188,1390334715620000188,2014-01-21 20:05:15,POINT(-8.61561 41.140746),POINT(-8.657532 41.131917),2014-01-21 20:05:15
20000136,1390323176620000136,2014-01-21 16:52:56,POINT(-8.627445 41.152851),POINT(-8.53371 41.219847),2014-01-21 16:52:56
20000364,1390375022620000364,2014-01-22 07:17:02,POINT(-8.610732 41.145669),POINT(-8.627913 41.158107),2014-01-22 07:17:02
20000314,1390372746620000314,2014-01-22 06:39:06,POINT(-8.600229 41.156145),POINT(-8.600355 41.182767),2014-01-22 06:39:06
20000173,1390360277620000173,2014-01-22 03:11:17,POINT(-8.611047 41.150403),POINT(-8.599158 41.159016),2014-01-22 03:11:17
20000389,1390370997620000389,2014-01-22 06:09:57,POINT(-8.664408 41.174865),POINT(-8.585604 41.14881),2014-01-22 06:09:57
20000120,1390342857620000120,2014-01-21 22:20:57,POINT(-8.66637 41.147649),POINT(-8.606997 41.145912),2014-01-21 22:20:57
20000372,1390373912620000372,2014-01-22 06:58:32,POINT(-8.657064 41.150133),POINT(-8.636472 41.159403),2014-01-22 06:58:32
20000024,1390328749620000024,2014-01-21 18:25:49,POINT(-8.674101 41.153949),POINT(-8.546445 41.129523),2014-01-21 18:25:49
20000073,1390372732620000073,2014-01-22 06:38:52,POINT(-8.613333 41.166873),POINT(-8.583651 41.179959),2014-01-22 06:38:52
20000596,1390337788620000596,2014-01-21 20:56:28,POINT(-8.649486 41.154282),POINT(-8.63028 41.155362),2014-01-21 20:56:28
20000698,1390373070620000698,2014-01-22 06:44:30,POINT(-8.610822 41.145732),POINT(-8.581815 41.173416),2014-01-22 06:44:30
20000256,1390365283620000256,2014-01-22 04:34:43,POINT(-8.613972 41.147631),POINT(-8.598411 41.157936),2014-01-22 04:34:43
20000074,1390333865620000074,2014-01-21 19:51:05,POINT(-8.628291 41.157351),POINT(-8.611209 41.172642),2014-01-21 19:51:05
20000279,1390319425620000279,2014-01-21 15:50:25,POINT(-8.674128 41.153832),POINT(-8.611191 41.174181),2014-01-21 15:50:25
20000362,1390347121620000362,2014-01-21 23:32:01,POINT(-8.583381 41.164992),POINT(-8.603622 41.129154),2014-01-21 23:32:01
20000239,1390372596620000239,2014-01-22 06:36:36,POINT(-8.646246 41.159457),POINT(-8.673858 41.154552),2014-01-22 06:36:36
20000542,1390374398620000542,2014-01-22 07:06:38,POINT(-8.585667 41.14854),POINT(-8.585658 41.14845),2014-01-22 07:06:38
20000249,1390329091620000249,2014-01-21 18:31:31,POINT(-8.628696 41.169789),POINT(-8.621073 41.152041),2014-01-21 18:31:31
20000247,1390371070620000247,2014-01-22 06:11:10,POINT(-8.595657 41.163381),POINT(-8.585595 41.14881),2014-01-22 06:11:10
20000329,1390374328620000329,2014-01-22 07:05:28,POINT(-8.640396 41.183883),POINT(-8.663364 41.180751),2014-01-22 07:05:28
20000342,1390320677620000342,2014-01-21 16:11:17,POINT(-8.621046 41.170266),POINT(-8.60643 41.151087),2014-01-21 16:11:17
20000648,1390363705620000648,2014-01-22 04:08:25,POINT(-8.614674 41.140962),POINT(-8.608878 41.128965),2014-01-22 04:08:25
20000285,1390323783620000285,2014-01-21 17:03:03,POINT(-8.610912 41.145759),POINT(-8.625951 41.157234),2014-01-21 17:03:03
20000900,1390331636620000900,2014-01-21 19:13:56,POINT(-8.606394 41.144589),POINT(-8.614494 41.120325),2014-01-21 19:13:56
20000904,1390371588620000904,2014-01-22 06:19:48,POINT(-8.606583 41.144652),POINT(-8.607456 41.145462),2014-01-22 06:19:48
20000450,1390370289620000450,2014-01-22 05:58:09,POINT(-8.648874 41.178519),POINT(-8.592633 41.158467),2014-01-22 05:58:09
20000263,1390368425620000263,2014-01-22 05:27:05,POINT(-8.614431 41.147253),POINT(-8.639892 41.160951),2014-01-22 05:27:05
20000434,1390336555620000434,2014-01-21 20:35:55,POINT(-8.606574 41.144715),POINT(-8.610822 41.145795),2014-01-21 20:35:55
20000664,1390325256620000664,2014-01-21 17:27:36,POINT(-8.682579 41.221926),POINT(-8.585649 41.148855),2014-01-21 17:27:36
20000341,1390369282620000341,2014-01-22 05:41:22,POINT(-8.597205 41.157153),POINT(-8.670357 41.238018),2014-01-22 05:41:22
